state,date,type,sex,abs,rate,piped_water,sanitation,electricity,income_mean,gini,poverty_absolute,cpi
Sabah,2022-01-01,infant,male,222,9.9,71.8,84.1,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,female,170,8,71.8,84.1,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,male,222,9.9,95.6,100,99.8,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,both,392,9,95.6,100,99.8,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,both,227,5.2,71.8,84.1,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,male,137,6.1,71.8,84.1,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,female,90,4.3,95.5,95.9,97,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,male,137,6.1,95.5,95.9,97,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,both,227,5.2,95.5,95.9,97,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,female,90,4.3,71.8,84.1,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,female,170,8,95.5,95.9,97,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,male,222,9.9,95.5,95.9,97,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,both,392,9,95.5,95.9,97,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,both,392,9,87.6,98.8,87.6,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,both,392,9,97,99.9,99.5,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,male,222,9.9,97,99.9,99.5,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,male,222,9.9,87.6,98.8,87.6,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,female,170,8,87.6,98.8,87.6,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,female,170,8,76.6,100,98.2,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,female,170,8,97,99.9,99.5,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,male,137,6.1,96.8,100,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,female,90,4.3,89.8,100,99.7,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,male,137,6.1,89.8,100,99.7,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,both,227,5.2,87.6,98.8,87.6,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,male,137,6.1,87.6,98.8,87.6,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,female,90,4.3,87.6,98.8,87.6,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,both,227,5.2,89.8,100,99.7,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,female,170,8,89.8,100,99.7,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,male,222,9.9,89.8,100,99.7,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,both,392,9,89.8,100,99.7,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,female,90,4.3,96.8,100,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,female,90,4.3,97,100,99.3,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,female,90,4.3,90.5,93.8,99.5,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,both,227,5.2,97,99.9,99.5,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,male,137,6.1,90.5,93.8,99.5,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,female,90,4.3,76.5,100,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,male,137,6.1,76.5,100,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,both,227,5.2,76.5,100,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,female,90,4.3,63.6,95.7,83.4,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,male,137,6.1,63.6,95.7,83.4,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,both,227,5.2,63.6,95.7,83.4,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,female,170,8,63.6,95.7,83.4,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,female,170,8,76.5,100,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,male,222,9.9,76.5,100,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,both,392,9,53.4,99.2,95.8,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,male,222,9.9,53.4,99.2,95.8,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,female,170,8,53.4,99.2,95.8,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,both,227,5.2,53.4,99.2,95.8,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,male,222,9.9,63.6,95.7,83.4,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,both,392,9,63.6,95.7,83.4,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,male,137,6.1,53.4,99.2,95.8,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,female,90,4.3,53.4,99.2,95.8,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,male,137,6.1,97,99.9,99.5,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,both,392,9,50.9,100,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,male,222,9.9,50.9,100,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,female,170,8,50.9,100,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,both,227,5.2,50.9,100,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,both,227,5.2,90.5,93.8,99.5,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,female,90,4.3,97,99.9,99.5,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,female,170,8,90.5,93.8,99.5,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,both,392,9,47.4,99,94.7,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,female,90,4.3,84.8,99.8,99.8,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,male,137,6.1,50.9,100,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,female,90,4.3,50.9,100,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,both,392,9,80,100,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,male,222,9.9,80,100,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,male,137,6.1,80,100,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,male,222,9.9,47.4,99,94.7,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,female,170,8,47.4,99,94.7,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,female,90,4.3,80,100,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,male,137,6.1,97,100,99.3,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,female,90,4.3,78.7,100,91.1,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,male,137,6.1,78.7,100,91.1,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,both,227,5.2,78.7,100,91.1,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,female,170,8,78.7,100,91.1,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,both,392,9,98.4,99.1,99.9,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,male,222,9.9,98.4,99.1,99.9,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,male,222,9.9,78.7,100,91.1,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,both,392,9,78.7,100,91.1,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,female,170,8,98.4,99.1,99.9,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,both,227,5.2,97,100,99.3,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,both,227,5.2,98.4,99.1,99.9,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,male,137,6.1,98.4,99.1,99.9,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,both,227,5.2,47.4,99,94.7,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,female,170,8,97,100,99.3,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,male,222,9.9,97,100,99.3,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,female,90,4.3,72.7,100,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,male,137,6.1,72.7,100,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,both,227,5.2,72.7,100,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,female,90,4.3,98.4,99.1,99.9,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,both,392,9,74.4,99.2,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,male,222,9.9,74.4,99.2,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,female,170,8,74.4,99.2,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,female,170,8,72.7,100,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,both,227,5.2,74.4,99.2,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,male,222,9.9,72.7,100,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,both,392,9,72.7,100,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,male,137,6.1,74.4,99.2,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,female,90,4.3,74.4,99.2,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,both,392,9,93.7,99.4,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,male,222,9.9,93.7,99.4,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,female,170,8,93.7,99.4,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,both,227,5.2,93.7,99.4,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,male,137,6.1,93.7,99.4,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,male,137,6.1,47.4,99,94.7,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,female,90,4.3,68.8,100,95.8,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,male,137,6.1,68.8,100,95.8,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,female,90,4.3,47.4,99,94.7,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,female,90,4.3,93.7,99.4,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,both,227,5.2,68.8,100,95.8,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,both,392,9,76.6,100,98.2,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,female,90,4.3,93.9,99.6,99.8,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,male,137,6.1,93.9,99.6,99.8,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,both,227,5.2,93.9,99.6,99.8,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,both,392,9,71.8,84.1,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,female,170,8,93.9,99.6,99.8,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,male,222,9.9,93.9,99.6,99.8,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,both,392,9,93.9,99.6,99.8,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,female,170,8,68.8,100,95.8,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,male,222,9.9,68.8,100,95.8,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,both,392,9,68.8,100,95.8,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,both,392,9,96.8,100,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,both,392,9,97,100,99.3,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,female,90,4.3,81.6,99.1,99.6,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,male,137,6.1,81.6,99.1,99.6,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,both,227,5.2,81.6,99.1,99.6,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,female,170,8,81.6,99.1,99.6,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,male,222,9.9,81.6,99.1,99.6,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,both,392,9,81.6,99.1,99.6,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,male,222,9.9,96.8,100,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,female,170,8,96.8,100,100,6171,0.395,19.7,110.075
Sabah,2022-01-01,infant,male,222,9.9,76.6,100,98.2,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,female,90,4.3,76.6,100,98.2,6171,0.395,19.7,110.075
Sabah,2022-01-01,neonatal,male,137,6.1,76.6,100,98.2,6171,0.395,19.7,110.075
Sabah,2023-01-01,,,,,,,,,,,110.2416667
Sabah,2024-01-01,,,,,,,,,,,110.5
Sarawak,1976-01-01,,,,,,,,426,,56.5,
Sarawak,1979-01-01,,,,,,,,582,0.501,47.8,
Sarawak,1980-01-01,,,,,,,,,,,45.86349816
Sarawak,1981-01-01,,,,,,,,,,,50.04742214
Sarawak,1982-01-01,,,,,,,,,,,51.22050792
Sarawak,1983-01-01,,,,,,,,,,,54.51532072
Sarawak,1984-01-01,,,,,,,,1033,0.498,31.9,55.37521443
Sarawak,1985-01-01,,,,,,,,,,,55.34451265
Sarawak,1986-01-01,,,,,,,,,,,56.08604914
Sarawak,1987-01-01,,,,,,,,1141,0.465,24.7,56.4298745
Sarawak,1988-01-01,,,,,,,,,,,57.48471907
Sarawak,1989-01-01,,,,,,,,1190,0.441,21,58.99818836
Sarawak,1990-01-01,,,,,,,,,,,60.72922321
Sarawak,1991-01-01,,,,,,,,,,,62.89878001
Sarawak,1992-01-01,,,,,,,,1480,0.467,19.2,64.31312062
Sarawak,1993-01-01,,,,,,,,,,,66.02624808
Sarawak,1994-01-01,,,,,,,,,,,67.61592592
Sarawak,1995-01-01,,,,,,,,1886,0.44,10,70.46599702
Sarawak,1996-01-01,,,,,,,,,,,72.23516541
Sarawak,1997-01-01,,,,,,,,2242,0.447,7.5,75.54349845
Sarawak,1998-01-01,,,,,,,,,,,80.83412294
Sarawak,1999-01-01,,,,,,,,2276,0.407,6.7,82.06721861
Sarawak,2000-01-01,,,,,,,,,,,82.83333333
Sarawak,2001-01-01,,,,,,,,,,,83.43333333
Sarawak,2002-01-01,,,,,,,,2515,0.445,5.8,84.35833333
Sarawak,2003-01-01,,,,,,,,,,,85.425
Sarawak,2004-01-01,,,,,,,,2725,0.44,7.5,86.99166667
Sarawak,2005-01-01,,,,,,,,,,,88.38333333
Sarawak,2006-01-01,,,,,,,,,,,90.38333333
Sarawak,2007-01-01,,,,,,,,3349,0.442,4.2,91.21666667
Sarawak,2008-01-01,,,,,,,,,,,94.28333333
Sarawak,2009-01-01,,,,,,,,3581,0.448,5.3,97.75833333
Sarawak,2010-01-01,,,,,,,,,,,100.0166667
Sarawak,2011-01-01,,,,,,,,,,,102.4166667
Sarawak,2012-01-01,,,,,,,,4293,0.44,2.4,104.4
Sarawak,2013-01-01,,,,,,,,,,,104.7166667
Sarawak,2014-01-01,,,,,,,,4934,0.391,0.9,105.35
Sarawak,2015-01-01,,,,,,,,,,,109.725
Sarawak,2016-01-01,,,,,81.9,98.8,98.3,5387,0.386,0.6,112.875
Sarawak,2016-01-01,,,,,84.2,86.32,100,5387,0.386,0.6,112.875
Sarawak,2016-01-01,,,,,45.2,100,100,5387,0.386,0.6,112.875
Sarawak,2016-01-01,,,,,93.9,100,100,5387,0.386,0.6,112.875
Sarawak,2016-01-01,,,,,72.8,100,99.4,5387,0.386,0.6,112.875
Sarawak,2016-01-01,,,,,47.9,98.96,100,5387,0.386,0.6,112.875
Sarawak,2016-01-01,,,,,40.6,97.92,100,5387,0.386,0.6,112.875
Sarawak,2016-01-01,,,,,65.9,99.45,97.8,5387,0.386,0.6,112.875
Sarawak,2016-01-01,,,,,86,99.66,99.6,5387,0.386,0.6,112.875
Sarawak,2016-01-01,,,,,84.3,100,100,5387,0.386,0.6,112.875
Sarawak,2016-01-01,,,,,39.5,100,98.2,5387,0.386,0.6,112.875
Sarawak,2016-01-01,,,,,61.6,100,100,5387,0.386,0.6,112.875
Sarawak,2016-01-01,,,,,87.1,100,100,5387,0.386,0.6,112.875
Sarawak,2016-01-01,,,,,86.1,100,99.7,5387,0.386,0.6,112.875
Sarawak,2016-01-01,,,,,86.1,99,99,5387,0.386,0.6,112.875
Sarawak,2016-01-01,,,,,68.9,99.56,99.6,5387,0.386,0.6,112.875
Sarawak,2016-01-01,,,,,62.5,99.11,98.2,5387,0.386,0.6,112.875
Sarawak,2016-01-01,,,,,98.8,100,100,5387,0.386,0.6,112.875
Sarawak,2016-01-01,,,,,83.5,100,100,5387,0.386,0.6,112.875
Sarawak,2016-01-01,,,,,97.9,99.82,99.9,5387,0.386,0.6,112.875
Sarawak,2016-01-01,,,,,82.8,100,96.5,5387,0.386,0.6,112.875
Sarawak,2016-01-01,,,,,74.4,100,100,5387,0.386,0.6,112.875
Sarawak,2016-01-01,,,,,32.5,99.22,97.7,5387,0.386,0.6,112.875
Sarawak,2016-01-01,,,,,31.8,99.42,98.3,5387,0.386,0.6,112.875
Sarawak,2016-01-01,,,,,94.8,99.93,99.8,5387,0.386,0.6,112.875
Sarawak,2016-01-01,,,,,93.9,100,99.4,5387,0.386,0.6,112.875
Sarawak,2016-01-01,,,,,77.7,95.2,100,5387,0.386,0.6,112.875
Sarawak,2016-01-01,,,,,86.1,99.62,99.6,5387,0.386,0.6,112.875
Sarawak,2016-01-01,,,,,59.7,97.84,100,5387,0.386,0.6,112.875
Sarawak,2016-01-01,,,,,40.3,100,99.2,5387,0.386,0.6,112.875
Sarawak,2016-01-01,,,,,61.8,99.03,100,5387,0.386,0.6,112.875
Sarawak,2016-01-01,,,,,98.6,99.76,100,5387,0.386,0.6,112.875
Sarawak,2017-01-01,neonatal,both,158,4.196101344,,,,,,,114.1916667
Sarawak,2017-01-01,infant,both,238,6.320709619,,,,,,,114.1916667
Sarawak,2017-01-01,infant,female,102,5.631936392,,,,,,,114.1916667
Sarawak,2017-01-01,infant,male,136,6.959013458,,,,,,,114.1916667
Sarawak,2017-01-01,neonatal,female,62,3.423333885,,,,,,,114.1916667
Sarawak,2017-01-01,neonatal,male,96,4.912244794,,,,,,,114.1916667
Sarawak,2018-01-01,infant,female,114,6.4,,,,,,,112.575
Sarawak,2018-01-01,neonatal,both,139,3.8,,,,,,,112.575
Sarawak,2018-01-01,neonatal,female,54,3,,,,,,,112.575
Sarawak,2018-01-01,neonatal,male,85,4.5,,,,,,,112.575
Sarawak,2018-01-01,infant,both,262,7.2,,,,,,,112.575
Sarawak,2018-01-01,infant,male,148,7.8,,,,,,,112.575
Sarawak,2019-01-01,infant,both,208,5.708326472,86.4,99.73,99.8,5959,0.387,9,113
Sarawak,2019-01-01,infant,female,103,5.551443375,90.8,99.62,99.6,5959,0.387,9,113
Sarawak,2019-01-01,infant,male,105,5.877653504,90.8,99.62,99.6,5959,0.387,9,113
Sarawak,2019-01-01,infant,both,208,5.708326472,90.8,99.62,99.6,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,female,60,3.423875827,53.7,100,99.1,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,male,58,3.066511579,53.7,100,99.1,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,both,118,3.238377518,53.7,100,99.1,5959,0.387,9,113
Sarawak,2019-01-01,infant,female,103,5.551443375,53.7,100,99.1,5959,0.387,9,113
Sarawak,2019-01-01,infant,male,105,5.877653504,53.7,100,99.1,5959,0.387,9,113
Sarawak,2019-01-01,infant,both,208,5.708326472,53.7,100,99.1,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,female,60,3.423875827,79.4,100,100,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,male,58,3.066511579,79.4,100,100,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,both,118,3.238377518,79.4,100,100,5959,0.387,9,113
Sarawak,2019-01-01,infant,female,103,5.551443375,79.4,100,100,5959,0.387,9,113
Sarawak,2019-01-01,infant,male,105,5.877653504,79.4,100,100,5959,0.387,9,113
Sarawak,2019-01-01,infant,both,208,5.708326472,79.4,100,100,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,female,60,3.423875827,83.4,100,99.6,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,male,58,3.066511579,83.4,100,99.6,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,both,118,3.238377518,83.4,100,99.6,5959,0.387,9,113
Sarawak,2019-01-01,infant,female,103,5.551443375,83.4,100,99.6,5959,0.387,9,113
Sarawak,2019-01-01,infant,male,105,5.877653504,83.4,100,99.6,5959,0.387,9,113
Sarawak,2019-01-01,infant,both,208,5.708326472,83.4,100,99.6,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,female,60,3.423875827,97.5,99.88,99.9,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,male,58,3.066511579,97.5,99.88,99.9,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,both,118,3.238377518,97.5,99.88,99.9,5959,0.387,9,113
Sarawak,2019-01-01,infant,female,103,5.551443375,97.5,99.88,99.9,5959,0.387,9,113
Sarawak,2019-01-01,infant,male,105,5.877653504,97.5,99.88,99.9,5959,0.387,9,113
Sarawak,2019-01-01,infant,both,208,5.708326472,97.5,99.88,99.9,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,female,60,3.423875827,3.7,100,100,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,male,58,3.066511579,3.7,100,100,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,both,118,3.238377518,3.7,100,100,5959,0.387,9,113
Sarawak,2019-01-01,infant,female,103,5.551443375,3.7,100,100,5959,0.387,9,113
Sarawak,2019-01-01,infant,male,105,5.877653504,3.7,100,100,5959,0.387,9,113
Sarawak,2019-01-01,infant,both,208,5.708326472,3.7,100,100,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,female,60,3.423875827,73,96.03,100,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,male,58,3.066511579,73,96.03,100,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,both,118,3.238377518,73,96.03,100,5959,0.387,9,113
Sarawak,2019-01-01,infant,female,103,5.551443375,73,96.03,100,5959,0.387,9,113
Sarawak,2019-01-01,infant,male,105,5.877653504,73,96.03,100,5959,0.387,9,113
Sarawak,2019-01-01,infant,both,208,5.708326472,73,96.03,100,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,female,60,3.423875827,80.6,99.68,100,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,male,58,3.066511579,80.6,99.68,100,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,both,118,3.238377518,80.6,99.68,100,5959,0.387,9,113
Sarawak,2019-01-01,infant,female,103,5.551443375,80.6,99.68,100,5959,0.387,9,113
Sarawak,2019-01-01,infant,male,105,5.877653504,80.6,99.68,100,5959,0.387,9,113
Sarawak,2019-01-01,infant,both,208,5.708326472,80.6,99.68,100,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,female,60,3.423875827,58.5,100,100,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,male,58,3.066511579,58.5,100,100,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,both,118,3.238377518,58.5,100,100,5959,0.387,9,113
Sarawak,2019-01-01,infant,female,103,5.551443375,58.5,100,100,5959,0.387,9,113
Sarawak,2019-01-01,infant,male,105,5.877653504,58.5,100,100,5959,0.387,9,113
Sarawak,2019-01-01,infant,both,208,5.708326472,58.5,100,100,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,female,60,3.423875827,85.1,100,100,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,male,58,3.066511579,85.1,100,100,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,both,118,3.238377518,85.1,100,100,5959,0.387,9,113
Sarawak,2019-01-01,infant,female,103,5.551443375,85.1,100,100,5959,0.387,9,113
Sarawak,2019-01-01,infant,male,105,5.877653504,85.1,100,100,5959,0.387,9,113
Sarawak,2019-01-01,infant,both,208,5.708326472,85.1,100,100,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,female,60,3.423875827,71.9,100,99.1,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,male,58,3.066511579,71.9,100,99.1,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,both,118,3.238377518,71.9,100,99.1,5959,0.387,9,113
Sarawak,2019-01-01,infant,female,103,5.551443375,71.9,100,99.1,5959,0.387,9,113
Sarawak,2019-01-01,infant,male,105,5.877653504,71.9,100,99.1,5959,0.387,9,113
Sarawak,2019-01-01,infant,both,208,5.708326472,71.9,100,99.1,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,female,60,3.423875827,62.8,100,100,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,male,58,3.066511579,62.8,100,100,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,both,118,3.238377518,62.8,100,100,5959,0.387,9,113
Sarawak,2019-01-01,infant,female,103,5.551443375,62.8,100,100,5959,0.387,9,113
Sarawak,2019-01-01,infant,male,105,5.877653504,62.8,100,100,5959,0.387,9,113
Sarawak,2019-01-01,infant,both,208,5.708326472,62.8,100,100,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,female,60,3.423875827,98.2,99.94,100,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,male,58,3.066511579,98.2,99.94,100,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,both,118,3.238377518,98.2,99.94,100,5959,0.387,9,113
Sarawak,2019-01-01,infant,female,103,5.551443375,98.2,99.94,100,5959,0.387,9,113
Sarawak,2019-01-01,infant,male,105,5.877653504,98.2,99.94,100,5959,0.387,9,113
Sarawak,2019-01-01,infant,both,208,5.708326472,98.2,99.94,100,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,female,60,3.423875827,76.8,100,99.6,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,male,58,3.066511579,76.8,100,99.6,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,both,118,3.238377518,76.8,100,99.6,5959,0.387,9,113
Sarawak,2019-01-01,infant,female,103,5.551443375,76.8,100,99.6,5959,0.387,9,113
Sarawak,2019-01-01,infant,male,105,5.877653504,76.8,100,99.6,5959,0.387,9,113
Sarawak,2019-01-01,infant,both,208,5.708326472,76.8,100,99.6,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,female,60,3.423875827,88.4,98.6,98.4,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,male,58,3.066511579,88.4,98.6,98.4,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,both,118,3.238377518,88.4,98.6,98.4,5959,0.387,9,113
Sarawak,2019-01-01,infant,female,103,5.551443375,88.4,98.6,98.4,5959,0.387,9,113
Sarawak,2019-01-01,infant,male,105,5.877653504,88.4,98.6,98.4,5959,0.387,9,113
Sarawak,2019-01-01,infant,both,208,5.708326472,88.4,98.6,98.4,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,female,60,3.423875827,71.5,100,100,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,male,58,3.066511579,71.5,100,100,5959,0.387,9,113
Sarawak,2019-01-01,neonatal,both,118,3.238377518,71.5,100,100,5959,0.387,9,113
Sarawak,2019-01-01,infant,female,103,5.551443375,71.5,100,100,5959,0.387,9,113
Sarawak,2019-01-01,infant,male,105,5.877653504,71.5,100,100,5959,0.387,9,113
